n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,A,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,B,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,C,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,D,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,G,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,F,1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,H,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,F,1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,K,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,L,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,L,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,L,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,X,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,K,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,I,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,I,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,I,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,K,1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,K,1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,F,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,H,1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,H,1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,A,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,B,-1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,H,1
2,6x6_2,hillclimber,6,166.713774,26,3295,1,3296,G,-1
