n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,A,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,A,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,B,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,B,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,C,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,D,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,G,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,F,1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,H,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,F,1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,K,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,L,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,L,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,L,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,X,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,K,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,I,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,I,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,I,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,K,1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,K,1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,F,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,F,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,H,1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,G,-1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,H,1
9,6x6_2,hillclimber,6,292.3181,27,3476,1,3477,H,1
